,Data,Horario,Estacao,Latitude,Longitude,Banda 1,Banda 2,Banda 3,Banda 4,Banda 5,Banda 6,Banda 7,Banda 8,Banda 9,Banda 10,Banda 11,Banda 12,Banda 13,Banda 14,Banda 15,Banda 16
563,2/10/2018,1800,83248,-12.9,-38.33,19.14,11.55,9.04,0.25,7.46,5.04,287.03,234.88,244.73,251.88,271.61,245.78,274.53,273.94,271.95,258.49
564,2/10/2018,1800,83288,-13.27,-43.42,24.57,17.68,31.84,1.3,20.15,16.98,291.53,240.75,250.11,256.92,271.82,246.49,274.1,274,272.78,261.08
565,2/10/2018,1800,83270,-13.5,-52.5,11.01,4.03,2.25,0,1.01,0.76,287.03,242.66,254.25,264.5,283.92,261.38,285.77,286.03,284.57,272.21
566,2/10/2018,1800,83292,-13.82,-41.3,11.52,3.84,1.61,0.19,0.5,0.25,281.75,240.46,249.6,256.67,279.12,249.61,281.66,281.72,279.75,264.27
567,2/10/2018,1800,83339,-14.07,-42.48,15.71,11.58,7.2,0.44,6.09,4.57,288.85,242.82,251.97,258.21,276.3,248.33,278.71,278.19,276.41,262.95
568,2/10/2018,1800,83332,-14.1,-46.37,10.88,3.23,1.36,0.12,0.5,0.25,284.26,245.78,257.6,264.95,282.3,254.38,284.05,284.36,282.85,268.07
569,2/10/2018,1800,83309,-14.4,-56.45,17.61,10.34,9.55,0.19,10.19,11.84,300.76,245.36,259.12,269.84,283.34,262.84,284.85,284.83,283.86,272.81
570,2/10/2018,1800,83319,-14.7,-52.35,11.39,4.44,2.73,0.06,1.61,1.11,287.69,242.66,254.04,264.2,283.5,260.81,285.22,285.55,284.16,271.43
571,2/10/2018,1800,83338,-14.92,-42.85,11.65,3.36,1.36,0.06,0.25,0.25,282.89,242.02,251.08,258.16,280.27,251.02,282.76,282.8,280.82,265.54
572,2/10/2018,1800,83344,-14.95,-40.88,15.71,6.53,5.71,0.25,4.73,4.69,285.08,240.29,249.98,256.92,276.93,248.47,279.44,279.33,277.73,263.23
573,2/10/2018,1800,83386,-15.45,-44.37,12.03,4.47,2.34,0.12,1.11,3.2,285.86,238.64,249.64,258.66,279.27,251.02,281.6,281.66,279.99,265.71
574,2/10/2018,1800,83379,-15.53,-47.33,11.01,3.42,1.49,0.06,0.63,0.5,285.29,239.91,252.69,262.75,282.51,254.99,284.54,284.71,283.15,268.85
575,2/10/2018,1800,83361,-15.55,-56.12,29.39,26.92,26.41,0.38,25.87,21.42,302.4,243.37,257.22,268.44,280.79,260.9,282.64,282.5,281.66,271.71
576,2/10/2018,1800,83362,-15.65,-56.1,21.04,15.3,15.11,0.31,15.55,16.38,301.97,243.42,257.22,268.44,281.73,261.61,283.25,283.22,282.19,271.93
577,2/10/2018,1800,83364,-15.78,-56.07,32.19,31.96,30.5,0.5,29.2,22.79,302.98,242.95,256.96,268.19,280.11,260.53,281.9,281.96,281.12,271.32
578,2/10/2018,1800,83377,-15.78,-47.93,13.93,10.73,6.09,0.12,4.47,2.34,287.69,237.54,249.72,261.11,281.78,254.95,283.68,283.82,282.19,268.63
579,2/10/2018,1800,83363,-15.82,-55.42,30.92,23.36,29.36,0.57,29.33,22.15,302.48,242.61,256.41,267.39,280.32,260.62,282.27,282.2,281.3,271.21
580,2/10/2018,1800,83358,-15.83,-54.38,13.42,3.96,5.07,0.19,4.73,4.19,292.82,244.47,257.43,267.44,283.92,262.37,285.59,285.79,284.34,272.43
581,2/10/2018,1800,83376,-15.85,-48.97,11.65,4.06,2.34,0.06,1.36,1.23,287.69,237.12,247.1,258.81,282.82,257.74,285.22,285.37,283.5,269.62
582,2/10/2018,1800,83378,-15.87,-47.93,15.2,10.92,6.31,0.12,5.96,3.93,288.15,237.5,249.72,261.06,281.26,254.71,283.38,283.4,282.07,268.46
583,2/10/2018,1800,83384,-15.9,-46.05,11.77,3.84,1.87,0.12,0.88,1.36,286.21,246.92,258.11,264.35,281.93,254,283.93,284.24,282.61,267.85
584,2/10/2018,1800,83368,-15.9,-52.23,16.73,7.84,9.3,0.25,8.44,9.49,295.75,242.23,253.28,263.2,281.41,259.72,283.81,283.7,282.25,270.33
585,2/10/2018,1800,83393,-16,-41.28,13.93,7.3,3.84,0.12,2.6,1.49,283.82,241.94,251.63,258.31,278.96,249.42,281.29,281.3,279.57,264.38
586,2/10/2018,1800,83441,-16.18,-42.28,12.15,3.74,1.74,0.12,0.63,0.38,282.56,241.98,251.38,258.36,279.69,250.36,282.03,282.14,280.17,265.05
587,2/10/2018,1800,83419,-16.23,-48.97,14.19,6.82,5.33,0.12,4.73,3.2,290.62,237.08,247.01,258.46,281.88,256.98,284.05,284.06,282.31,268.85
588,2/10/2018,1800,83428,-16.37,-46.55,12.79,4.66,3.84,0.12,2.73,1.61,286.21,242.66,253.92,262.1,281.67,254,283.68,283.82,282.13,267.96
589,2/10/2018,1800,83460,-16.43,-39.08,12.92,4.31,1.74,0.12,0.5,0.85,282.25,235.47,246.93,255.67,277.87,248.99,280.37,280.41,278.38,263.34
590,2/10/2018,1800,83424,-16.63,-49.22,24.95,22.73,21.2,0.12,21.01,8.25,294.3,237.12,246.76,257.91,280.47,257.03,282.95,282.98,281.24,268.35
591,2/10/2018,1800,83423,-16.67,-49.25,22.31,20.19,17.11,0.25,16.15,11.33,296.71,237.37,247.01,257.96,279.01,255.94,281.53,281.36,279.87,267.58
592,2/10/2018,1800,83436,-16.7,-43.82,35.87,36.66,35.2,1.11,25.36,15.01,284.63,239.78,250.49,258.21,270.46,245.4,271.89,272.09,271.41,261.08
593,2/10/2018,1800,83437,-16.72,-43.87,39.26,35.71,38.53,1.49,27.49,19.46,285.22,239.23,249.98,258.01,270.25,245.26,271.76,272.09,271.41,261.24
594,2/10/2018,1800,83446,-16.73,-39.55,24.19,12.38,16.47,0.44,14.41,12.82,291.65,236.95,247.99,255.82,271.08,245.87,273.67,273.76,272.25,260.14
595,2/10/2018,1800,83442,-16.83,-42.05,17.49,9.23,8.79,0.66,8.22,10.47,290.2,242.44,251.84,257.91,273.75,247.05,276.25,275.98,274.21,261.91
596,2/10/2018,1800,83479,-17.22,-46.88,17.36,4.73,8.57,0.57,7.84,12.06,289.66,242.4,254.85,263.2,278.23,252.39,280.37,280.53,279.33,266.42
597,2/10/2018,1800,83483,-17.33,-44.92,14.31,5.2,4.22,0.19,2.6,3.2,286.9,242.87,254.04,261.41,279.38,251.73,281.17,281.18,279.57,265.93
598,2/10/2018,1800,83522,-17.72,-48.17,40.41,42.63,41.52,0.25,28.95,9.36,287.22,237.08,247.61,259.11,278.81,253.43,280.61,280.59,279.27,266.81
599,2/10/2018,1800,83498,-17.73,-39.25,18.5,7.04,9.17,0.5,7.96,12.57,290.26,235.6,246.68,255.07,271.29,245.49,273.48,273.34,272.01,260.14
600,2/10/2018,1800,83488,-17.85,-42.85,31.68,31.58,25.3,1.3,22.5,20.82,288.66,242.36,251.84,258.31,269.88,245.26,271.58,271.67,270.99,260.69
601,2/10/2018,1800,83492,-17.85,-41.52,32.57,20.66,27.77,0.92,25.61,18.98,293.14,241.81,251.46,257.66,269.94,244.97,272.19,271.91,270.88,260.14
602,2/10/2018,1800,83464,-17.88,-51.72,39.39,35.77,39.65,0.5,35.93,23.77,300.84,239.74,250.87,260.96,277.24,256.41,279.51,279.51,278.44,267.96
603,2/10/2018,1800,83470,-17.92,-50.92,31.8,21.39,29.23,0.5,27.71,25.87,301.85,238.98,249.43,259.16,276.56,255.42,278.83,278.79,277.73,267.08
604,2/10/2018,1800,83526,-18.18,-47.95,52.57,54.57,55.39,0.44,34.31,18.98,286.07,236.53,247.52,259.16,275.15,251.07,276.68,276.93,276.24,265.27
605,2/10/2018,1800,83538,-18.25,-43.6,23.8,23.68,17.23,1.36,14.66,18.22,287.03,240.5,251.04,258.76,271.71,246.06,273.67,274.12,273.14,262.13
606,2/10/2018,1800,83525,-18.88,-48.22,11.9,4.06,1.61,0.12,0.63,1.23,286.83,234.37,244.09,256.17,282.2,256.22,284.61,284.66,282.79,268.63
607,2/10/2018,1800,83554,-19,-57.67,16.85,7.2,7.2,0.5,7.58,21.55,302.05,241.26,254.72,266.59,280.21,261.23,281.9,281.84,280.94,271.21
608,2/10/2018,1800,83579,-19.6,-46.93,15.33,7.07,5.2,0.12,4.98,7.01,290.9,240.29,252.69,261.86,279.22,252.96,281.1,281.24,279.93,266.97
609,2/10/2018,1800,83566,-19.62,-43.97,51.93,50.15,54.66,2.09,34.57,21.42,285.72,242.61,252.56,259.51,271.4,246.2,272.99,273.28,272.78,262.02
610,2/10/2018,1800,83576,-19.75,-47.97,46.63,55.46,47.84,0.31,31.84,19.71,288.27,234.29,244.01,255.72,274.68,251.17,276.62,276.87,275.94,265.05
611,2/10/2018,1800,83592,-19.8,-42.15,26.85,18.12,20.69,0.66,19.9,15.9,296.29,242.15,251.84,258.36,271.82,246.63,274.04,273.76,272.42,261.35
612,2/10/2018,1800,83583,-19.85,-43.95,20.03,6.12,12.03,0.19,9.93,5.04,286.75,242.95,252.69,259.96,279.12,250.83,281.23,281.24,279.69,265.71
613,2/10/2018,1800,83587,-19.93,-43.93,13.17,4.12,2.12,0.06,1.01,1.11,284.41,242.99,252.77,260.21,280.63,251.64,282.76,282.86,281.12,266.31
614,2/10/2018,1800,83635,-20.17,-44.87,34.85,25.61,32.6,0.19,20.76,8.12,284.85,246.16,256.79,262.8,277.76,250.55,279.14,279.33,278.2,265.43
615,2/10/2018,1800,83623,-20.42,-49.98,31.55,26.19,26.53,1.42,24.6,25.99,297.14,235.01,245.32,255.42,271.55,251.21,273.48,273.1,271.83,262.13
616,2/10/2018,1800,83612,-20.47,-54.67,49.04,45.96,49.33,0.31,40.88,27.84,296.76,241.47,252.69,262.55,276.67,257.36,278.34,278.49,277.96,268.63
617,2/10/2018,1800,83639,-20.52,-41.9,52.31,49.55,52.06,1.49,39.26,28.09,289.16,242.06,251.97,258.36,268.89,244.93,270.6,270.89,270.4,260.42
618,2/10/2018,1800,83630,-20.58,-47.43,20.15,16.15,11.52,0.25,7.84,8.25,284.63,235.01,246.17,257.86,277.14,251.69,278.65,278.61,277.61,265.82
619,2/10/2018,1800,83652,-21.13,-47.77,36.25,23.99,34.95,0.38,24.25,18.09,286.35,233.95,243.46,254.82,274.27,250.65,276.68,276.69,275.58,264.66
620,2/10/2018,1800,83695,-21.2,-41.9,34.34,29.99,29.61,0.98,28.09,24.38,297.91,241.73,251.67,258.41,269.47,245.59,271.58,271.61,270.82,260.69
621,2/10/2018,1800,83669,-21.48,-47.55,24.57,16.57,17.23,0.25,13.04,13.55,284.71,233.83,243.2,254.77,274.53,250.41,276.49,276.58,275.7,264.49
622,2/10/2018,1800,83683,-21.67,-45.92,33.71,32.31,30.73,0.44,26.85,19.71,291.53,245.61,255.19,261.76,273.48,248.33,275.2,275.38,274.69,263.72
623,2/10/2018,1800,83103,-21.7,-41.3,66.5,65.04,68.79,0.79,36.92,23.9,285.65,239.91,249.98,257.32,269.47,245.21,270.96,271.25,270.7,260.42
624,2/10/2018,1800,83687,-21.75,-45,21.3,15.55,13.87,0.5,12.82,12.57,291.7,246.8,257.3,262.95,274.48,248.94,276.49,276.64,275.34,264
625,2/10/2018,1800,83692,-21.77,-43.35,23.93,14.6,15.49,0.5,15.3,17.49,295.75,244.85,253.62,259.56,272.23,247.29,274.47,274.36,273.2,262.13
626,2/10/2018,1800,83671,-21.98,-47.35,15.2,6.92,4.82,0.19,3.49,7.26,285.51,234.84,244.56,255.77,276.25,251.31,278.28,278.37,277.07,265.27
627,2/10/2018,1800,83736,-22.1,-45.02,20.41,14.19,12.88,0.38,13.3,8.63,294.6,247.6,257.94,263.45,276.77,250.65,278.95,278.61,277.07,264.66
628,2/10/2018,1800,83616,-22.17,-51.42,40.03,37.49,35.58,3.07,27.84,23.65,286.41,230.91,240.45,250.38,264.51,247.34,265.37,264.43,263.13,255.19
629,2/10/2018,1800,83722,-22.32,-49.07,41.04,35.3,37.55,1.55,33.2,26.98,294.3,235.43,245.49,254.87,269.73,248.99,271.27,270.83,269.8,260.42
630,2/10/2018,1800,83749,-22.35,-41.8,50.66,46.79,49.58,0.66,40.03,28.44,290.85,241.13,251.38,258.51,269.57,245.4,271.27,271.61,271.11,260.8
631,2/10/2018,1800,83708,-22.78,-45.2,13.04,4.31,2.47,0.12,0.76,1.61,285.43,245.74,255.78,262.2,281.2,252.77,283.07,283.4,281.72,266.97
632,2/10/2018,1800,83755,-22.9,-43.17,41.42,39.42,38.41,0.5,31.84,22.79,289.96,244.68,253.7,259.61,271.08,246.3,272.75,272.92,272.31,261.74
633,2/10/2018,1800,83115,-22.93,-43.72,19.77,6.88,11.26,0.12,9.07,3.71,286.35,245.74,255.06,261.31,279.17,251.07,281.53,281.6,279.99,265.82
634,2/10/2018,1800,83054,-22.98,-43.37,13.68,4.22,2.25,0.12,1.01,0.76,283.82,245.23,254.13,260.16,280,251.31,282.27,282.26,280.46,265.93
635,2/10/2018,1800,83721,-23,-47.13,42.95,38.34,40.41,0.25,29.71,14.28,286.9,233.7,243.03,254.17,275.05,250.03,277.17,277.11,276.06,264.38
636,2/10/2018,1800,83829,-23.22,-45.87,25.07,20.41,17.49,0.31,15.42,13.55,288.78,243.88,255.14,262.2,276.09,249.94,277.97,278.07,277.19,265.05
637,2/10/2018,1800,83768,-23.33,-51.13,59.55,56.12,57.61,6.28,32.44,26.6,271.97,228.88,236.3,243.4,253.35,239.96,253.39,252.4,251.16,245.44
638,2/10/2018,1800,83766,-23.38,-51.18,56.38,52.31,53.77,6.98,30.57,26.22,270.45,228.21,235.29,242,251.31,238.73,251.36,250.24,248.9,243.51
639,2/10/2018,1800,83767,-23.42,-51.92,55.74,52.38,54.53,4.19,33.93,25.87,276.14,230.49,238.76,247.04,258.57,243.41,258.43,257.66,256.52,249.95
640,2/10/2018,1800,83778,-23.43,-46.47,27.99,16.22,23.55,0.25,18.76,10.22,287.5,237.54,249.26,259.61,278.23,251.69,280.55,280.47,279.1,266.2
641,2/10/2018,1800,83779,-23.5,-46.63,16.47,7.42,5.07,0.12,3.36,4.06,287.37,235.22,246.25,257.56,278.28,251.83,280.18,280.23,278.86,265.82
642,2/10/2018,1800,83780,-23.62,-46.65,37.11,40.57,35.33,0.31,23.87,13.55,286.56,235.09,246,257.32,274.79,249.37,276.25,276.52,275.64,264.27
643,2/10/2018,1800,86246,-25.35,-54.45,29.39,22.6,22.44,0.85,17.9,16.98,288.27,237.46,249.34,259.91,273.48,253.81,274.77,274.48,273.44,264.38
644,2/10/2018,1800,83011,-25.4,-49.23,62.6,58.63,61.46,6.73,34.31,26.34,272.94,228.63,236.51,243.55,253.14,238.5,253.08,251.98,250.62,244.5
645,2/10/2018,1800,83836,-25.47,-50.63,55.11,51.07,51.8,11.11,26.34,24.63,264.65,224.57,229.87,234.67,241.4,232.92,241.04,238.93,237.46,233.48
646,2/10/2018,1800,83840,-25.52,-49.17,59.42,56.09,57.26,4.31,36.28,26.73,278.78,230.4,239.48,247.69,258.67,241.76,258.98,258.14,256.76,249.68
647,2/10/2018,1800,83827,-25.52,-54.58,26.09,15.07,19.58,0.57,15.04,16.12,289.03,237.5,249.34,260.26,275.52,255.04,276.62,276.46,275.4,265.54
648,2/10/2018,1800,83844,-25.53,-48.52,49.68,43.99,46.85,0.66,38.28,28.95,291.7,234.97,245.66,255.87,270.82,248.47,272.56,272.74,272.13,262.57
649,2/10/2018,1800,83905,-26.22,-48.8,55.61,51.74,54.41,2.53,38.28,27.84,284.41,232.18,241.89,251.08,263.68,243.93,264.51,264.13,263.01,255.19
650,2/10/2018,1800,83926,-26.87,-48.65,39.77,33.77,34.69,2.41,27.96,23.01,286.28,231.54,241.13,250.18,263.21,243.51,264.2,263.41,262.18,253.92
651,2/10/2018,1800,83914,-28.22,-52.4,29.01,22.69,21.68,11.46,11.2,13.42,265.16,225.67,230.25,234.57,244.9,235.05,244.6,242.58,240.56,235.25
652,2/10/2018,1800,83916,-28.22,-51.5,19.9,11.84,10.15,3.65,6.73,6.79,283.88,230.99,239.65,247.94,268.27,247.95,268.94,266.7,263.73,252.43
653,2/10/2018,1800,83907,-28.4,-55.02,52.69,48.79,48.47,18.57,22.25,23.14,260.97,224.57,228.34,231.32,237.6,231.88,237.47,235.52,234.42,231
654,2/10/2018,1800,83919,-28.67,-50.43,35.23,32.82,32.6,1.04,26.98,17.23,290.67,233.11,243.75,253.97,271.71,248.61,273.05,272.51,271.11,260.97
655,2/10/2018,1800,83942,-29.17,-51.2,38.76,32.95,33.84,2.28,26.85,22.41,282.48,231.54,240.37,248.73,263,243.74,263.16,261.91,260.39,252.32
656,2/10/2018,1800,83948,-29.33,-49.73,32.57,26.28,26.15,11.71,16.28,15.99,271.47,225.25,229.32,233.67,244.95,233.44,245.03,241.98,239.19,234.03
657,2/10/2018,1800,83936,-29.7,-53.7,40.53,39.26,37.3,0.25,27.49,12.57,294.86,236.7,246.51,256.07,277.97,254.71,280.55,279.93,277.84,265.82
658,2/10/2018,1800,83937,-29.72,-53.7,36.76,39.3,33.96,0.25,25.99,12.57,294.86,236.7,246.51,256.07,277.97,254.71,280.55,279.93,277.84,265.82
659,2/10/2018,1800,83928,-29.78,-57.03,52.31,63.07,55.65,0.12,38.03,26.22,295.05,235.43,245.24,256.82,276.46,256.65,278.4,278.49,277.55,267.58
660,2/10/2018,1800,83952,-29.93,-51.13,20.28,10.88,9.55,1.3,6.85,8.63,288.6,233.28,242.19,250.93,274.53,250.36,276.62,275.68,272.72,260.97
661,2/10/2018,1800,83971,-30,-51.18,20.79,11.68,10.03,1.9,7.33,6.15,286.75,232.64,240.96,248.93,272.7,249.23,275.27,273.76,270.34,257.94
662,2/10/2018,1800,83967,-30.02,-51.22,21.42,13.49,10.79,1.9,8.09,12.31,285.65,232.39,240.66,248.73,269.31,246.91,270.9,269.51,267.36,256.18
663,2/10/2018,1800,83964,-30.53,-51.52,43.58,38.6,40.03,3.9,31.46,26.09,286.62,230.99,238,244.64,257.31,240.01,258.55,256.7,254.85,247.58
664,2/10/2018,1800,86350,-30.88,-55.53,50.53,41.39,48.47,0.06,38.92,25.99,293.82,238.22,247.78,257.12,275.57,253.95,277.54,277.71,276.71,266.2
665,2/10/2018,1800,83980,-31.33,-54.1,67.26,63.04,64.44,0.25,25.74,20.19,283.74,237.33,246.68,255.62,270.88,249.27,272.19,272.33,271.59,262.68
666,2/10/2018,1800,83997,-33.52,-53.35,97.8,82.95,93.68,24.19,12.57,19.46,252.1,236.83,239.94,240.8,243.59,232.45,244.42,244.08,243.48,240.31
667,2/10/2018,2100,82022,2.83,-60.7,4.06,2.06,4.34,0.06,2.73,0.85,299.76,249.42,258.32,265.45,293.57,271.54,296.71,295.91,292.56,277.11
668,2/10/2018,2100,82099,0.05,-51.07,6.22,3.84,6.69,0.06,5.58,4.69,285.78,240.42,249.81,258.46,278.7,257.74,281.53,281.18,279.1,267.36
669,2/10/2018,2100,82193,-1.38,-48.48,9.01,7.33,9.17,0.19,8.09,7.26,283.35,239.23,249.05,256.97,271.76,250.5,274.47,273.22,271.35,261.24
670,2/10/2018,2100,82244,-2.43,-54.72,11.77,9.33,10.92,0.06,9.2,6.88,287.37,248.57,261.11,269.79,283.34,261.94,285.04,285.55,284.93,273.42
671,2/10/2018,2100,82281,-2.6,-44.23,5.33,2.63,9.8,0.12,5.58,5.17,289.28,242.99,252.05,258.01,284.7,252.77,287.31,287.17,285.47,268.07
672,2/10/2018,2100,82333,-3.03,-60.05,13.17,11.01,11.9,0.06,8.69,5.8,286.56,252.63,263.48,272.13,284.54,264.5,285.47,286.09,286,275.57
673,2/10/2018,2100,82332,-3.15,-59.98,14.06,11.42,12.88,0.06,8.82,5.68,286.28,252.75,263.23,271.83,284.39,264.35,285.41,286.03,285.77,275.24
674,2/10/2018,2100,82398,-3.78,-38.53,12.15,9.99,12.88,4.44,9.93,10.34,263.43,227.02,230.5,233.17,243.75,231.17,244.97,241.2,238.71,233.87
675,2/10/2018,2100,82411,-4.25,-69.93,14.06,16.03,16.34,0.19,8.82,5.9,278.03,248.87,256.58,261.91,271.82,257.03,273.42,273.28,272.54,265.05
676,2/10/2018,2100,82579,-5.05,-42.82,6.09,3.2,6.09,0.12,6.73,4.92,288.6,239.06,247.99,254.97,282.61,251.02,285.28,284.6,282.67,265.54
677,2/10/2018,2100,82599,-5.92,-35.25,6.73,2.31,0.88,0.06,0.25,0.12,278.59,232.39,240.54,249.33,276.2,246.2,279.01,279.03,276.71,260.69
678,2/10/2018,2100,82800,-7.12,-34.95,9.65,5.96,6.09,0.5,4.85,4.57,278.78,231.25,238,245.04,266.96,241.9,270.1,268.26,265.63,252.76
679,2/10/2018,2100,82796,-7.27,-35.88,9.26,5.65,8.44,0.19,8.09,5.8,282.97,232.98,241.34,249.73,274.79,245.87,277.6,277.47,276.12,260.42
680,2/10/2018,2100,82824,-8.77,-63.92,5.33,5.52,7.8,0.12,9.33,7.39,298.72,243.08,252.43,263.8,293.52,272.2,295.79,295.91,294.52,281.07
681,2/10/2018,2100,82984,-9.35,-40.55,6.34,4.95,5.96,0,7.58,5.04,282.48,238.47,248.33,255.87,277.14,249.09,278.89,279.33,278.56,264.27
682,2/10/2018,2100,82993,-9.52,-35.78,7.11,3.58,4.95,0.12,4.6,4.19,283.27,229.68,239.35,250.03,278.44,247.71,280.43,280.82,279.69,263.34
683,2/10/2018,2100,82965,-9.87,-56.1,6.09,5.77,6.69,0.31,7.58,6.15,303.24,248.06,262.26,275.57,298.63,271.73,300.28,301.47,300.95,283.88
684,2/10/2018,2100,82917,-10,-67.8,6.98,4.34,9.93,1.68,4.34,2.47,296.76,243.71,254.3,262.6,287.46,269.32,289.46,288.13,284.81,270.99
685,2/10/2018,2100,83065,-10.28,-48.35,16.09,16.95,18.73,1.9,8.69,7.14,279.42,235.6,244.9,252.97,267.75,246.63,267.89,267.48,265.93,257.11
686,2/10/2018,2100,83208,-12.7,-60.1,11.01,6.92,6.57,0.12,6.22,8.38,290.08,239.74,250.36,263.25,280.42,262.65,282.15,282.02,281,272.21
687,2/10/2018,2100,83248,-12.9,-38.33,20.41,18.19,18.47,2.88,12.92,10.6,272.1,228.21,235.5,242.05,257.52,237.93,259.23,257.84,255.99,246.81
688,2/10/2018,2100,83362,-15.65,-56.1,11.77,10.6,9.42,0.06,8.34,8.25,292.16,241.26,255.31,267.49,282.35,261.9,284.24,284.18,282.97,272.32
689,2/10/2018,2100,83378,-15.87,-47.93,10.12,7.52,5.58,0.25,4.98,3.93,285,238.98,251.97,262.65,279.9,254.19,281.6,281.42,280.23,267.58
690,2/10/2018,2100,83419,-16.23,-48.97,17.61,13.61,16.47,0.06,13.17,8.63,283.27,237.75,247.9,259.16,276.72,253.95,278.65,278.91,278.08,266.97
691,2/10/2018,2100,83460,-16.43,-39.08,20.66,17.14,20.31,0.12,16.15,10.34,276.65,235.22,245.07,253.27,267.59,242.99,269.61,269.69,269.09,258.38
692,2/10/2018,2100,83424,-16.63,-49.22,14.44,11.01,11.52,0.12,10.19,9.11,285.14,237.21,247.18,258.16,276.87,254.05,279.01,279.09,277.96,266.81
693,2/10/2018,2100,83525,-18.88,-48.22,8.63,3.52,2.25,0.12,1.36,2.09,285.57,234.63,244.9,256.72,280.74,255.33,282.64,282.8,280.94,267.47
694,2/10/2018,2100,83554,-19,-57.67,19.9,16.66,18.47,0.12,16.15,7.99,289.83,240.46,253.92,266.4,281.26,262.13,283.25,283.1,281.89,271.71
695,2/10/2018,2100,83566,-19.62,-43.97,22.31,14.44,20.57,0.57,16.79,10.6,281.67,246.12,255.86,261.31,271.61,247.01,273.48,273.76,272.96,262.57
696,2/10/2018,2100,83576,-19.75,-47.97,10.88,5.17,5.58,0.66,3.61,2.82,283.82,233.19,242.82,254.12,278.34,253.62,280.18,279.93,278.02,264.88
697,2/10/2018,2100,83583,-19.85,-43.95,9.14,3.96,2.85,0.25,1.99,5.3,282.89,246.12,255.86,261.81,276.09,249.75,277.72,278.07,276.71,264.38
698,2/10/2018,2100,83612,-20.47,-54.67,23.04,20.31,22.31,0.12,19.26,14.41,287.76,242.36,253.83,263.65,277.45,257.74,279.01,279.15,278.62,269.23
699,2/10/2018,2100,83652,-21.13,-47.77,18.63,14.12,15.74,0.19,13.55,10.6,282.8,233.83,244.01,255.17,273.64,250.41,275.63,275.74,274.87,264.27
700,2/10/2018,2100,83103,-21.7,-41.3,24.69,23.42,23.8,0.06,14.53,9.11,276.04,240.63,250.49,257.51,270.77,246.01,272.32,272.51,271.89,261.24
701,2/10/2018,2100,83671,-21.98,-47.35,30.28,27.68,31.96,0.19,19.26,12.31,280.31,233.53,243.46,255.02,273.33,249.37,275.2,275.38,274.51,264
702,2/10/2018,2100,83616,-22.17,-51.42,29.14,29.42,29.61,2.41,21.14,16.38,277.93,231.59,241.34,251.38,266.13,247.9,267.28,266.7,265.4,257
703,2/10/2018,2100,83722,-22.32,-49.07,31.55,29.11,30.98,5.04,18.63,16.25,269.1,229.52,237.7,245.39,256.79,240.72,256.77,255.87,254.62,247.69
704,2/10/2018,2100,83749,-22.35,-41.8,28.63,26.6,27.39,0.12,18.28,12.69,278.59,243.46,252.69,258.91,270.56,245.78,272.07,272.45,271.83,261.35
705,2/10/2018,2100,83708,-22.78,-45.2,24.31,22.69,23.04,0.25,17.39,12.57,280.74,247.6,257.85,263.2,273.12,247.9,274.47,274.84,274.21,263.61
706,2/10/2018,2100,83755,-22.9,-43.17,24.95,22.92,22.79,0.31,18.53,13.42,281.34,245.91,255.19,260.96,270.67,246.06,272.19,272.63,272.01,261.91
707,2/10/2018,2100,83115,-22.93,-43.72,21.93,20.57,18.95,0.25,14.79,10.22,280.05,246.75,255.61,260.76,271.87,246.91,273.3,273.52,272.96,262.57
708,2/10/2018,2100,83054,-22.98,-43.37,21.42,18.06,18.6,0.38,16.15,13.55,283.12,246.04,255.02,260.46,270.46,246.3,272.19,272.45,271.83,261.91
709,2/10/2018,2100,83721,-23,-47.13,8.25,2.76,1.49,0.06,0.38,0.12,284.79,233.06,243.12,254.87,281.31,253.77,283.93,283.88,281.72,267.58
710,2/10/2018,2100,83829,-23.22,-45.87,9.39,2.76,2.85,0.12,1.99,1.49,285.08,243.5,255.06,262.55,280.53,252.44,282.46,282.56,280.7,266.81
711,2/10/2018,2100,83768,-23.33,-51.13,33.58,31.3,32.34,7.84,14.79,17.36,259.93,226.94,232.32,237.06,244.74,234.76,244.72,243.48,242.23,238
712,2/10/2018,2100,83778,-23.43,-46.47,9.87,3.96,3.49,0.79,2.25,2.09,284.12,233.74,244.9,256.22,278.54,251.69,280.55,279.93,277.96,264.27
713,2/10/2018,2100,83779,-23.5,-46.63,8.63,3.9,2.6,0.31,1.23,1.23,284.63,234.04,244.47,255.87,279.43,251.73,281.66,281.3,279.27,265.82
714,2/10/2018,2100,83780,-23.62,-46.65,9.52,2.95,2.6,0.38,1.74,1.11,285,233.95,244.26,255.77,280.53,252.68,282.76,282.62,280.7,266.09
715,2/10/2018,2100,86246,-25.35,-54.45,28.5,26.34,27.01,5.04,17.39,14.28,272.82,229.6,237.49,245.89,258.2,243.93,258.92,257.24,255.63,248.63
716,2/10/2018,2100,83011,-25.4,-49.23,34.6,32.34,33.33,5.23,22.25,18.47,272.22,230.02,238.21,245.89,256.53,240.01,256.89,255.87,254.26,247.58
717,2/10/2018,2100,83840,-25.52,-49.17,27.36,22.85,24.03,2.09,16.79,14.03,276.34,232.26,242.65,252.23,265.71,245.4,266.48,265.98,264.8,256.29
718,2/10/2018,2100,83827,-25.52,-54.58,20.03,15.77,15.74,7.2,9.93,11.46,273.87,228.29,235.03,242.6,256.37,242.85,256.09,253.77,251.82,244.94
